Author_Name,University/Organization,Paper_title,Keywords,Year,Conference
Jung  Ryu,University of Texas Austin,Back-Pressure Routing and Rate Control for ICNs,"intermittently connected networks, back-pressure routing",2010,mobicom
Vidur  Bhargava,University of Texas Austin,Back-Pressure Routing and Rate Control for ICNs,"intermittently connected networks, back-pressure routing",2010,mobicom
Nicholas  Paine,University of Texas Austin,Back-Pressure Routing and Rate Control for ICNs,"intermittently connected networks, back-pressure routing",2010,mobicom
Sanjay  Shakkottai,University of Texas Austin,Back-Pressure Routing and Rate Control for ICNs,"intermittently connected networks, back-pressure routing",2010,mobicom
Rik  Sarkar,Stony Brook University,Differential Forms for Target Tracking and Aggregate Queries in Distributed Networks,"range queries, sensor networks, differential forms, multi-target tracking",2010,mobicom
Jie Gao,Stony Brook University,Differential Forms for Target Tracking and Aggregate Queries in Distributed Networks,"range queries, sensor networks, differential forms, multi-target tracking",2010,mobicom
Mark D Corner,University of Michigan,Zero-Interaction Authentication,"mobile computing, transient authentication, cryptographic file systems, stackable file systems",2002,mobicom
Brian David Noble,University of Michigan,Zero-Interaction Authentication,"mobile computing, transient authentication, cryptographic file systems, stackable file systems",2002,mobicom
Yih-Chun Hu,Carnegie Mellon University,Ariadne: A Secure on-Demand Routing Protocol for Ad Hoc Networks,"routing, security, ad hoc network routing",2002,mobicom
Adrian Perrig,Carnegie Mellon University,Ariadne: A Secure on-Demand Routing Protocol for Ad Hoc Networks,"routing, security, ad hoc network routing",2002,mobicom
David B. Johnson,Rice University,Ariadne: A Secure on-Demand Routing Protocol for Ad Hoc Networks,"routing, security, ad hoc network routing",2002,mobicom
Bahareh  Sadeghi,Rice University,Opportunistic Media Access for Multirate Ad Hoc Networks,"scheduling, ad hoc networks, IEEE 802.11, wireless channels, medium access",2002,mobicom
Vikram  Kanodia,Rice University,Opportunistic Media Access for Multirate Ad Hoc Networks,"scheduling, ad hoc networks, IEEE 802.11, wireless channels, medium access",2002,mobicom
Ashutosh  Sabharwal,Rice University,Opportunistic Media Access for Multirate Ad Hoc Networks,"scheduling, ad hoc networks, IEEE 802.11, wireless channels, medium access",2002,mobicom
Edward W Knightly,Rice University,Opportunistic Media Access for Multirate Ad Hoc Networks,"scheduling, ad hoc networks, IEEE 802.11, wireless channels, medium access",2002,mobicom
Eunsun  Jung,Texas A&M University,A Power Control MAC Protocol for Ad Hoc Networks,"energy saving, power control, ad hoc network, medium access control",2002,mobicom
Nitin Hemant Vaidya,University of Illinois Urbana Champaign,A Power Control MAC Protocol for Ad Hoc Networks,"energy saving, power control, ad hoc network, medium access control",2002,mobicom
Lichun  Bao,University of California,Transmission Scheduling in Ad Hoc Networks with Directional Antennas,"channel access scheduling, ad hoc networks, directional antenna, multi-beam adaptive array (MBAA)",2002,mobicom
José Joaquin Garcia-Luna-Aceves,University of California,Transmission Scheduling in Ad Hoc Networks with Directional Antennas,"channel access scheduling, ad hoc networks, directional antenna, multi-beam adaptive array (MBAA)",2002,mobicom
Romit Roy Choudhury,University of Illinois Urbana Champaign,Using Directional Antennas for Medium Access Control in Ad Hoc Networks,"ad hoc networks, directional antennas, carrier sensing, medium access control",2002,mobicom
Xue  Yang,University of Illinois Urbana Champaign,Using Directional Antennas for Medium Access Control in Ad Hoc Networks,"ad hoc networks, directional antennas, carrier sensing, medium access control",2002,mobicom
Ram  Ramanathan,BBN Technologies (A Part of Verizon),Using Directional Antennas for Medium Access Control in Ad Hoc Networks,"ad hoc networks, directional antennas, carrier sensing, medium access control",2002,mobicom
Nitin Hemant Vaidya,University of Illinois Urbana Champaign,Using Directional Antennas for Medium Access Control in Ad Hoc Networks,"ad hoc networks, directional antennas, carrier sensing, medium access control",2002,mobicom
Munchoon  Chan,Bell Labs,TCP/IP Performance over 3G Wireless Links with Rate and Delay Variation,"link and rate variation, TCP, 3G wireless",2002,mobicom
Ramachandran  Ramjee,Bell Labs,TCP/IP Performance over 3G Wireless Links with Rate and Delay Variation,"link and rate variation, TCP, 3G wireless",2002,mobicom
Hungyun  Hsieh,Georgia Institute of Technology,A Transport Layer Approach for Achieving Aggregate Bandwidths on Multi-Homed Mobile Hosts,"multi-homed mobile host, bandwidth aggregation, striping",2002,mobicom
Raghupathy  Sivakumar,Georgia Institute of Technology,A Transport Layer Approach for Achieving Aggregate Bandwidths on Multi-Homed Mobile Hosts,"multi-homed mobile host, bandwidth aggregation, striping",2002,mobicom
Victor Charles Zandy,University of Wisconsin Madison,Reliable Network Connections,network connection mobility,2002,mobicom
B. P. Miller,University of Wisconsin Madison,Reliable Network Connections,network connection mobility,2002,mobicom
David Kotz,Dartmouth College,Analysis of a Campus-Wide Wireless Network,"network analysis, usage characterization, LAN, 802.11",2002,mobicom
Kobby  Essien,Dartmouth College,Analysis of a Campus-Wide Wireless Network,"network analysis, usage characterization, LAN, 802.11",2002,mobicom
Ronny Meir Krashinsky,Massachusetts Institute of Technology,Minimizing Energy for Wireless Web Access with Bounded Slowdown,"IEEE 802.11, wireless, protocols, TCP, HTTP, power saving, energy saving, bounded slowdown, Web",2002,mobicom
Hari  Balakrishnan,Massachusetts Institute of Technology,Minimizing Energy for Wireless Web Access with Bounded Slowdown,"IEEE 802.11, wireless, protocols, TCP, HTTP, power saving, energy saving, bounded slowdown, Web",2002,mobicom
Hidetoshi  Yokota,KDDI R&D Laboratories,Link Layer Assisted Mobile IP Fast Handoff Method over Wireless LAN Networks,"IEEE 802.11, mobile IP, fast handoff",2002,mobicom
Akira  Idoue,KDDI R&D Laboratories,Link Layer Assisted Mobile IP Fast Handoff Method over Wireless LAN Networks,"IEEE 802.11, mobile IP, fast handoff",2002,mobicom
Toru  Hasegawa,KDDI R&D Laboratories,Link Layer Assisted Mobile IP Fast Handoff Method over Wireless LAN Networks,"IEEE 802.11, mobile IP, fast handoff",2002,mobicom
Toshihiko  Kato,University of Electro-Communications,Link Layer Assisted Mobile IP Fast Handoff Method over Wireless LAN Networks,"IEEE 802.11, mobile IP, fast handoff",2002,mobicom
Anna  Scaglione,Cornell University,On the Interdependence of Routing and Data Compression in Multi-Hop Sensor Networks,"cross-layer interactions, routing, sensor networks, source coding, multi-hop networks",2002,mobicom
Sergio Daniel Servetto,Cornell University,On the Interdependence of Routing and Data Compression in Multi-Hop Sensor Networks,"cross-layer interactions, routing, sensor networks, source coding, multi-hop networks",2002,mobicom
Fan  Ye,University of California Los Angeles Computer Science Department,A Two-Tier Data Dissemination Model for Large-Scale Wireless Sensor Networks,"sensor networks, sink mobility, two-tier model",2002,mobicom
Haiyun  Luo,University of California Los Angeles Computer Science Department,A Two-Tier Data Dissemination Model for Large-Scale Wireless Sensor Networks,"sensor networks, sink mobility, two-tier model",2002,mobicom
Jerry  Cheng,University of California Los Angeles Computer Science Department,A Two-Tier Data Dissemination Model for Large-Scale Wireless Sensor Networks,"sensor networks, sink mobility, two-tier model",2002,mobicom
Songwu  Lu,University of California Los Angeles Computer Science Department,A Two-Tier Data Dissemination Model for Large-Scale Wireless Sensor Networks,"sensor networks, sink mobility, two-tier model",2002,mobicom
Lixia Zhang,University of California Los Angeles Computer Science Department,A Two-Tier Data Dissemination Model for Large-Scale Wireless Sensor Networks,"sensor networks, sink mobility, two-tier model",2002,mobicom
Eugene  Shih,Massachusetts Institute of Technology,Wake on Wireless: An Event Driven Energy Saving Strategy for Battery Operated Devices,"low-power radio, wake-on-wireless, power consumption of wireless LANs",2002,mobicom
Paramvir Bahl,Microsoft Research,Wake on Wireless: An Event Driven Energy Saving Strategy for Battery Operated Devices,"low-power radio, wake-on-wireless, power consumption of wireless LANs",2002,mobicom
Mike J Sinclair,Microsoft Research,Wake on Wireless: An Event Driven Energy Saving Strategy for Battery Operated Devices,"low-power radio, wake-on-wireless, power consumption of wireless LANs",2002,mobicom
Mario  Čagalj,LCA-EPFL,Minimum-Energy Broadcast in All-Wireless Networks: NP-Completeness and Distribution Issues,"minimum-energy networks, broadcast algorithms, wireless ad hoc networks, energy efficiency, distributed algorithms",2002,mobicom
Jean-Pierre Hubaux,LCA-EPFL,Minimum-Energy Broadcast in All-Wireless Networks: NP-Completeness and Distribution Issues,"minimum-energy networks, broadcast algorithms, wireless ad hoc networks, energy efficiency, distributed algorithms",2002,mobicom
Christian C Enz,CSEM,Minimum-Energy Broadcast in All-Wireless Networks: NP-Completeness and Distribution Issues,"minimum-energy networks, broadcast algorithms, wireless ad hoc networks, energy efficiency, distributed algorithms",2002,mobicom
Douglas M Blough,Georgia Institute of Technology,Investigating Upper Bounds on Network Lifetime Extension for Cell-Based Energy Conservation Techniques in Stationary Ad Hoc Networks,"energy conservation, network lifetime, occupancy theory, wireless ad hoc networks, cooperative strategies",2002,mobicom
Paolo  Santi,Istituto di Informatica e Telematica,Investigating Upper Bounds on Network Lifetime Extension for Cell-Based Energy Conservation Techniques in Stationary Ad Hoc Networks,"energy conservation, network lifetime, occupancy theory, wireless ad hoc networks, cooperative strategies",2002,mobicom
Vasilios A. Siris,Institute of Computer Science (ICS),Resource Control for Elastic Traffic in CDMA Networks,"rate control, congestion pricing, utility functions, radio resource management, wireless/wired integration",2002,mobicom
Eitan  Altman,University de Los Andes,Capacity of Multi-Service Cellular Networks with Transmission-Rate Control: A Queueing Analysis,"queueing theory, CDMA, best-effort, erlang capacity, multi-class, multi-cell",2002,mobicom
Yigal  Bejerano,Lucent Technologies,Efficient Integration of Multi-Hop Wireless and Wired Networks with QoS Constraints,"sensor networks, unit disk graphs, approximation algorithms, clustering, wireless access network, facility location",2002,mobicom
Andrew M Ladd,Rice University,Robotics-Based Location Sensing Using Wireless Ethernet,"wireless networks, localization, mobile systems, 802.11, probabilistic analysis",2002,mobicom
Kostas E Bekris,Rice University,Robotics-Based Location Sensing Using Wireless Ethernet,"wireless networks, localization, mobile systems, 802.11, probabilistic analysis",2002,mobicom
Algis  Rudys,Rice University,Robotics-Based Location Sensing Using Wireless Ethernet,"wireless networks, localization, mobile systems, 802.11, probabilistic analysis",2002,mobicom
Guillaume Marceau,Brown University,Robotics-Based Location Sensing Using Wireless Ethernet,"wireless networks, localization, mobile systems, 802.11, probabilistic analysis",2002,mobicom
Lydia E. Kavraki,Rice University,Robotics-Based Location Sensing Using Wireless Ethernet,"wireless networks, localization, mobile systems, 802.11, probabilistic analysis",2002,mobicom
Dan Seth Wallach,Rice University,Robotics-Based Location Sensing Using Wireless Ethernet,"wireless networks, localization, mobile systems, 802.11, probabilistic analysis",2002,mobicom
Waiyip  Lum,University of Hong Kong,On Balancing between Transcoding Overhead and Spatial Consumption in Content Adaptation,"mobile computing, pervasive computing, performance optimization, content adaptation, pre-adaptation",2002,mobicom
Francis  Lau,University of Hong Kong,On Balancing between Transcoding Overhead and Spatial Consumption in Content Adaptation,"mobile computing, pervasive computing, performance optimization, content adaptation, pre-adaptation",2002,mobicom
Norman Makoto Su,University of California Berkeley,Rajicon: Remote PC GUI Operations via Constricted Mobile Interfaces,"cellular phone, remote access, GUI, mobile device",2002,mobicom
Yutaka  Sakane,Faculty of Information,Rajicon: Remote PC GUI Operations via Constricted Mobile Interfaces,"cellular phone, remote access, GUI, mobile device",2002,mobicom
Masahiko  Tsukamoto,Osaka University,Rajicon: Remote PC GUI Operations via Constricted Mobile Interfaces,"cellular phone, remote access, GUI, mobile device",2002,mobicom
Shojiro  Nishio,Osaka University,Rajicon: Remote PC GUI Operations via Constricted Mobile Interfaces,"cellular phone, remote access, GUI, mobile device",2002,mobicom
Ravi  Jain,Applied Research,Challenges: Environmental Design for Pervasive Computing Systems,"environmental impacts, pervasive computing, green computing",2002,mobicom
John R Wullert,Applied Research,Challenges: Environmental Design for Pervasive Computing Systems,"environmental impacts, pervasive computing, green computing",2002,mobicom
Thomas  Phan,University of California Los Angeles,Challenge: Integrating Mobile Wireless Devices into the Computational Grid,"pervasive computing, network clusters, economic model, grid computing, mobile wireless computing",2002,mobicom
Lloyd  Huang,Semiconductor Manufacturing International Corp,Challenge: Integrating Mobile Wireless Devices into the Computational Grid,"pervasive computing, network clusters, economic model, grid computing, mobile wireless computing",2002,mobicom
Chris  Dulan,Vizional Technologies,Challenge: Integrating Mobile Wireless Devices into the Computational Grid,"pervasive computing, network clusters, economic model, grid computing, mobile wireless computing",2002,mobicom
W. Keith Edwards,Trevor Smith Palo Alto Research Center,Challenge: Recombinant Computing and the Speakeasy Approach,"serendipitous interoperability, speakeasy, recombinant computing, mobile code",2002,mobicom
Mark Webster Newman,Trevor Smith Palo Alto Research Center,Challenge: Recombinant Computing and the Speakeasy Approach,"serendipitous interoperability, speakeasy, recombinant computing, mobile code",2002,mobicom
Jana Z Sedivy,Trevor Smith Palo Alto Research Center,Challenge: Recombinant Computing and the Speakeasy Approach,"serendipitous interoperability, speakeasy, recombinant computing, mobile code",2002,mobicom
Trevor F Smith,Palo Alto Research Center,Challenge: Recombinant Computing and the Speakeasy Approach,"serendipitous interoperability, speakeasy, recombinant computing, mobile code",2002,mobicom
Shahram  Izadi,University of Nottingham,Challenge: Recombinant Computing and the Speakeasy Approach,"serendipitous interoperability, speakeasy, recombinant computing, mobile code",2002,mobicom
Ricardo A Baratto,Columbia University,MobiDesk: Mobile Virtual Desktop Computing,"thin-client computing, process migration, on-demand computing, network mobility, virtualization, computer utility",2004,mobicom
Shaya  Potter,Columbia University,MobiDesk: Mobile Virtual Desktop Computing,"thin-client computing, process migration, on-demand computing, network mobility, virtualization, computer utility",2004,mobicom
Gong  Su,Columbia University,MobiDesk: Mobile Virtual Desktop Computing,"thin-client computing, process migration, on-demand computing, network mobility, virtualization, computer utility",2004,mobicom
Jason Nieh,Columbia University,MobiDesk: Mobile Virtual Desktop Computing,"thin-client computing, process migration, on-demand computing, network mobility, virtualization, computer utility",2004,mobicom
Lucian Sandu Popa,Politehnica University Bucharest,Using Code Collection to Support Large Applications on Mobile Devices,"code collection, garbage collection, caching",2004,mobicom
Costin Raiciu,Politehnica University Bucharest,Using Code Collection to Support Large Applications on Mobile Devices,"code collection, garbage collection, caching",2004,mobicom
Radu Teodorescu,Lehman Brothers,Using Code Collection to Support Large Applications on Mobile Devices,"code collection, garbage collection, caching",2004,mobicom
Irina  Athanasiu,Politehnica University Bucharest,Using Code Collection to Support Large Applications on Mobile Devices,"code collection, garbage collection, caching",2004,mobicom
Raju  Pandey,University of California Davis,Using Code Collection to Support Large Applications on Mobile Devices,"code collection, garbage collection, caching",2004,mobicom
Atul  Adya,Microsoft Research,Architecture and Techniques for Diagnosing Faults in IEEE 802.11 Infrastructure Networks,"fault diagnosis, IEEE 802.11, rogue APs, fault detection, infrastructure wireless networks, disconnected clients",2004,mobicom
Paramvir Bahl,Microsoft Research,Architecture and Techniques for Diagnosing Faults in IEEE 802.11 Infrastructure Networks,"fault diagnosis, IEEE 802.11, rogue APs, fault detection, infrastructure wireless networks, disconnected clients",2004,mobicom
Ranveer  Chandra,Cornell University,Architecture and Techniques for Diagnosing Faults in IEEE 802.11 Infrastructure Networks,"fault diagnosis, IEEE 802.11, rogue APs, fault detection, infrastructure wireless networks, disconnected clients",2004,mobicom
Lili  Qiu,Microsoft Research,Architecture and Techniques for Diagnosing Faults in IEEE 802.11 Infrastructure Networks,"fault diagnosis, IEEE 802.11, rogue APs, fault detection, infrastructure wireless networks, disconnected clients",2004,mobicom
Lingxuan  Hu,University of Virginia,Localization for Mobile Sensor Networks,"Monte Carlo localization, mobility, localization, sensor networks",2004,mobicom
David Evans,University of Virginia,Localization for Mobile Sensor Networks,"Monte Carlo localization, mobility, localization, sensor networks",2004,mobicom
Dragoş Stefan Niculescu,Rutgers University,VOR Base Stations for Indoor 802.11 Positioning,"AOA, 802.11, ranging, VORBA, indoor positioning, VOR",2004,mobicom
Badri  Nath,Rutgers University,VOR Base Stations for Indoor 802.11 Positioning,"AOA, 802.11, ranging, VORBA, indoor positioning, VOR",2004,mobicom
Andreas Haeberlen,Rice University,Practical Robust Localization over Large-Scale 802.11 Wireless Networks,"802.11, topological localization, wireless networks, location-aware computing, mobile systems, Bayesian methods",2004,mobicom
Eliot  Flannery,Rice University,Practical Robust Localization over Large-Scale 802.11 Wireless Networks,"802.11, topological localization, wireless networks, location-aware computing, mobile systems, Bayesian methods",2004,mobicom
Andrew M Ladd,Rice University,Practical Robust Localization over Large-Scale 802.11 Wireless Networks,"802.11, topological localization, wireless networks, location-aware computing, mobile systems, Bayesian methods",2004,mobicom
Algis  Rudys,Rice University,Practical Robust Localization over Large-Scale 802.11 Wireless Networks,"802.11, topological localization, wireless networks, location-aware computing, mobile systems, Bayesian methods",2004,mobicom
Dan Seth Wallach,Rice University,Practical Robust Localization over Large-Scale 802.11 Wireless Networks,"802.11, topological localization, wireless networks, location-aware computing, mobile systems, Bayesian methods",2004,mobicom
Lydia E. Kavraki,Rice University,Practical Robust Localization over Large-Scale 802.11 Wireless Networks,"802.11, topological localization, wireless networks, location-aware computing, mobile systems, Bayesian methods",2004,mobicom
Nicholas  Chang,University of Michigan Ann Arbor,Revisiting the TTL-Based Controlled Flooding Search: Optimality and Randomization,"controlled flooding search, best worst-case performance, competitive ratio, file search, randomized strategy, wireless sensor networks, strategy, TTL, data query, dynamic programming, fixed strategy, optimal search",2004,mobicom
Mingyan  Liu,University of Michigan Ann Arbor,Revisiting the TTL-Based Controlled Flooding Search: Optimality and Randomization,"controlled flooding search, best worst-case performance, competitive ratio, file search, randomized strategy, wireless sensor networks, strategy, TTL, data query, dynamic programming, fixed strategy, optimal search",2004,mobicom
Anindya  Basu,Bell Laboratories,Network Deformation: Traffic-Aware Algorithms for Dynamically Reducing End-to-End Delay in Multi-Hop Wireless Networks,"end-to-end delay, deformation, topology, wireless networks, traffic-aware, multi-hop",2004,mobicom
Brian  Boshes,University of California Berkeley,Network Deformation: Traffic-Aware Algorithms for Dynamically Reducing End-to-End Delay in Multi-Hop Wireless Networks,"end-to-end delay, deformation, topology, wireless networks, traffic-aware, multi-hop",2004,mobicom
Sayandev  Mukherjee,Bell Laboratories,Network Deformation: Traffic-Aware Algorithms for Dynamically Reducing End-to-End Delay in Multi-Hop Wireless Networks,"end-to-end delay, deformation, topology, wireless networks, traffic-aware, multi-hop",2004,mobicom
Sharad  Ramanathan,Bell Laboratories,Network Deformation: Traffic-Aware Algorithms for Dynamically Reducing End-to-End Delay in Multi-Hop Wireless Networks,"end-to-end delay, deformation, topology, wireless networks, traffic-aware, multi-hop",2004,mobicom
Richard  Draves,Microsoft Research,"Routing in Multi-Radio, Multi-Hop Wireless Mesh Networks","multi-radio, wireless multi-hop networks, performance, routing",2004,mobicom
Jitendra Dattatraya Padhye,Microsoft Research,"Routing in Multi-Radio, Multi-Hop Wireless Mesh Networks","multi-radio, wireless multi-hop networks, performance, routing",2004,mobicom
Brian D Zill,Microsoft Research,"Routing in Multi-Radio, Multi-Hop Wireless Mesh Networks","multi-radio, wireless multi-hop networks, performance, routing",2004,mobicom
Chao  Gui,University of California - Davis,Power Conservation and Quality of Surveillance in Target Tracking Sensor Networks,"target tracking sensor network, proactive wakeup, sleep planning, coverage process, quality of surveillance",2004,mobicom
Prasant  Mohapatra,University of California - Davis,Power Conservation and Quality of Surveillance in Target Tracking Sensor Networks,"target tracking sensor network, proactive wakeup, sleep planning, coverage process, quality of surveillance",2004,mobicom
Santosh  Kumar,Ohio State University,On K-Coverage in a Mostly Sleeping Sensor Network,"connectivity, coverage, deterministic deployment, sensor network, power management, random deployment",2004,mobicom
Tenhwang  Lai,Ohio State University,On K-Coverage in a Mostly Sleeping Sensor Network,"connectivity, coverage, deterministic deployment, sensor network, power management, random deployment",2004,mobicom
József  Balogh,Ohio State University,On K-Coverage in a Mostly Sleeping Sensor Network,"connectivity, coverage, deterministic deployment, sensor network, power management, random deployment",2004,mobicom
Rajiv  Chakravorty,University of Cambridge,Performance Optimizations for Wireless Wide-Area Networks: Comparative Study and Experimental Evaluation,"CDMA 2000, cross-layer interactions, cellular, GPRS, UMTS, TCP, 3G, multi-layer performance optimizations, HTTP, proxy",2004,mobicom
Suman  Banerjee,University of Wisconsin Madison,Performance Optimizations for Wireless Wide-Area Networks: Comparative Study and Experimental Evaluation,"CDMA 2000, cross-layer interactions, cellular, GPRS, UMTS, TCP, 3G, multi-layer performance optimizations, HTTP, proxy",2004,mobicom
Pablo Rodriguez,Microsoft Research,Performance Optimizations for Wireless Wide-Area Networks: Comparative Study and Experimental Evaluation,"CDMA 2000, cross-layer interactions, cellular, GPRS, UMTS, TCP, 3G, multi-layer performance optimizations, HTTP, proxy",2004,mobicom
Julian  Chesterfield,University of Cambridge,Performance Optimizations for Wireless Wide-Area Networks: Comparative Study and Experimental Evaluation,"CDMA 2000, cross-layer interactions, cellular, GPRS, UMTS, TCP, 3G, multi-layer performance optimizations, HTTP, proxy",2004,mobicom
Ian A Pratt,University of Cambridge,Performance Optimizations for Wireless Wide-Area Networks: Comparative Study and Experimental Evaluation,"CDMA 2000, cross-layer interactions, cellular, GPRS, UMTS, TCP, 3G, multi-layer performance optimizations, HTTP, proxy",2004,mobicom
Xiaoqiao(George)  Meng,University of California Los Angeles,Characterizing Flows in Large Wireless Data Networks,"802.11, LAN, flow modeling, network analysis",2004,mobicom
Starsky H Y Wong,University of California Los Angeles,Characterizing Flows in Large Wireless Data Networks,"802.11, LAN, flow modeling, network analysis",2004,mobicom
Yuan  Yuan,University of Maryland College Park,Characterizing Flows in Large Wireless Data Networks,"802.11, LAN, flow modeling, network analysis",2004,mobicom
Songwu  Lu,University of California Los Angeles,Characterizing Flows in Large Wireless Data Networks,"802.11, LAN, flow modeling, network analysis",2004,mobicom
Tristan Henderson,Dartmouth College,Changing Usage of a Mature Campus-Wide Wireless Network,"802.11, wireless network, voice, telephony, Wi-Fi, WLAN, VoIP",2004,mobicom
David Kotz,Dartmouth College,Changing Usage of a Mature Campus-Wide Wireless Network,"802.11, wireless network, voice, telephony, Wi-Fi, WLAN, VoIP",2004,mobicom
Ilya  Abyzov,Dartmouth College,Changing Usage of a Mature Campus-Wide Wireless Network,"802.11, wireless network, voice, telephony, Wi-Fi, WLAN, VoIP",2004,mobicom
Imad  Aad,EPFL,Denial of Service Resilience in Ad Hoc Networks,"ad hoc networks, TCP, UDP, DoS attacks",2004,mobicom
Jean-Pierre Hubaux,EPFL,Denial of Service Resilience in Ad Hoc Networks,"ad hoc networks, TCP, UDP, DoS attacks",2004,mobicom
Edward W Knightly,Rice University,Denial of Service Resilience in Ad Hoc Networks,"ad hoc networks, TCP, UDP, DoS attacks",2004,mobicom
Paramvir Bahl,Microsoft Research,SSCH: Slotted Seeded Channel Hopping for Capacity Improvement in IEEE 802.11 Ad-Hoc Wireless Networks,"frequency diversity, channel assignment, pseudo-randomness, medium access control, ad-hoc wireless networks, scheduling",2004,mobicom
Ranveer  Chandra,Cornell University,SSCH: Slotted Seeded Channel Hopping for Capacity Improvement in IEEE 802.11 Ad-Hoc Wireless Networks,"frequency diversity, channel assignment, pseudo-randomness, medium access control, ad-hoc wireless networks, scheduling",2004,mobicom
John D Dunagan,Microsoft Research,SSCH: Slotted Seeded Channel Hopping for Capacity Improvement in IEEE 802.11 Ad-Hoc Wireless Networks,"frequency diversity, channel assignment, pseudo-randomness, medium access control, ad-hoc wireless networks, scheduling",2004,mobicom
Xin  Yu,New York University,Improving TCP Performance over Mobile Ad Hoc Networks by Exploiting Cross-Layer Information Awareness,"mobility, early packet loss notification, cross-layer, best-effort ACK delivery, transport layer, ad hoc networks, TCP",2004,mobicom
WeiZhao  Wang,Illinois Institute of Technology,Truthful Multicast Routing in Selfish Wireless Networks,"mechanism design, selfish, wireless ad hoc networks, pricing",2004,mobicom
Xiangyang  Li,Illinois Institute of Technology,Truthful Multicast Routing in Selfish Wireless Networks,"mechanism design, selfish, wireless ad hoc networks, pricing",2004,mobicom
Yu Wang,University of North Carolina at Charlotte,Truthful Multicast Routing in Selfish Wireless Networks,"mechanism design, selfish, wireless ad hoc networks, pricing",2004,mobicom
Fabian  Kuhn,ETH Zurich,Initializing Newly Deployed Ad Hoc and Sensor Networks,"asynchronous wake-up, clustering, sensor networks, dominating set algorithms, ad-hoc networks, distributed algorithms, initialization",2004,mobicom
Thomas  Moscibroda,ETH Zurich,Initializing Newly Deployed Ad Hoc and Sensor Networks,"asynchronous wake-up, clustering, sensor networks, dominating set algorithms, ad-hoc networks, distributed algorithms, initialization",2004,mobicom
Roger P Wattenhofer,ETH Zurich,Initializing Newly Deployed Ad Hoc and Sensor Networks,"asynchronous wake-up, clustering, sensor networks, dominating set algorithms, ad-hoc networks, distributed algorithms, initialization",2004,mobicom
Ninghui Li,University of Illinois Urbana Champaign,FLSS: A Fault-Tolerant Topology Control Algorithm for Wireless Networks,"k-vertex, wireless networks, fault tolerance, connectivity, topology control, energy management",2004,mobicom
Jennifer  Hou,University of Illinois Urbana Champaign,FLSS: A Fault-Tolerant Topology Control Algorithm for Wireless Networks,"k-vertex, wireless networks, fault tolerance, connectivity, topology control, energy management",2004,mobicom
Violeta  Gambiroza,Rice University,End-to-End Performance and Fairness in Multihop Wireless Backhaul Networks,"CSMA/CA, wireless backhaul networks, fairness, CSMA",2004,mobicom
Bahareh  Sadeghi,Rice University,End-to-End Performance and Fairness in Multihop Wireless Backhaul Networks,"CSMA/CA, wireless backhaul networks, fairness, CSMA",2004,mobicom
Edward W Knightly,Rice University,End-to-End Performance and Fairness in Multihop Wireless Backhaul Networks,"CSMA/CA, wireless backhaul networks, fairness, CSMA",2004,mobicom
Aimin  Sang,NEC Laboratories America,"Coordinated Load Balancing, Handoff/Cell-Site Selection, and Scheduling in Multi-Cell Packet Data Systems","opportunistic scheduling, HDR, cell-site selection, load balancing, handoff, multi-cell, HSDPA",2004,mobicom
Xiaodong  Wang,Columbia University,"Coordinated Load Balancing, Handoff/Cell-Site Selection, and Scheduling in Multi-Cell Packet Data Systems","opportunistic scheduling, HDR, cell-site selection, load balancing, handoff, multi-cell, HSDPA",2004,mobicom
Mohammad  Madihian,NEC Laboratories America,"Coordinated Load Balancing, Handoff/Cell-Site Selection, and Scheduling in Multi-Cell Packet Data Systems","opportunistic scheduling, HDR, cell-site selection, load balancing, handoff, multi-cell, HSDPA",2004,mobicom
Richard D Gitlin,NEC Laboratories America,"Coordinated Load Balancing, Handoff/Cell-Site Selection, and Scheduling in Multi-Cell Packet Data Systems","opportunistic scheduling, HDR, cell-site selection, load balancing, handoff, multi-cell, HSDPA",2004,mobicom
Yigal  Bejerano,Bell Laboratories,Fairness and Load Balancing in Wireless LANs Using Association Control,"max-min fairness, wireless local area networks (WLAN), approximation algorithms, IEEE 802.11, load balancing",2004,mobicom
Seungjae  Han,Bell Laboratories,Fairness and Load Balancing in Wireless LANs Using Association Control,"max-min fairness, wireless local area networks (WLAN), approximation algorithms, IEEE 802.11, load balancing",2004,mobicom
(Erran)li  Li,Bell Laboratories,Fairness and Load Balancing in Wireless LANs Using Association Control,"max-min fairness, wireless local area networks (WLAN), approximation algorithms, IEEE 802.11, load balancing",2004,mobicom
Marcelo M. Carvalho,University of California,A Scalable Model for Channel Access Protocols in Multihop Ad Hoc Networks,"medium access control, modeling, performance evaluation, ad hoc networks",2004,mobicom
José Joaquin Garcia-Luna-Aceves,University of California,A Scalable Model for Channel Access Protocols in Multihop Ad Hoc Networks,"medium access control, modeling, performance evaluation, ad hoc networks",2004,mobicom
Zhengrong  Ji,University of California Los Angeles,Exploiting Medium Access Diversity in Rate Adaptive Wireless LANs,"wireless LAN, scheduling, multiuser diversity, medium access",2004,mobicom
Yi  Yang,University of California Los Angeles,Exploiting Medium Access Diversity in Rate Adaptive Wireless LANs,"wireless LAN, scheduling, multiuser diversity, medium access",2004,mobicom
Junlan  Zhou,University of California Los Angeles,Exploiting Medium Access Diversity in Rate Adaptive Wireless LANs,"wireless LAN, scheduling, multiuser diversity, medium access",2004,mobicom
