Author_Name,University/Organization,Paper_title,Keywords,Year,Conference
Aditya  Akella,University of Wisconsin Madison,Design and Implementation of a Framework for Software-Defined Middlebox Networking,"middlebox, software-defined networking",2013,sigcomm
Alok  Kumar,Google,"BwE: Flexible, Hierarchical Bandwidth Allocation for WAN Distributed Computing","bandwidth allocation, software-defined network, max-min fair, wide-area networks",2015,sigcomm
Sushant  Jain,Google,"BwE: Flexible, Hierarchical Bandwidth Allocation for WAN Distributed Computing","bandwidth allocation, software-defined network, max-min fair, wide-area networks",2015,sigcomm
Uday  Naik,Google,"BwE: Flexible, Hierarchical Bandwidth Allocation for WAN Distributed Computing","bandwidth allocation, software-defined network, max-min fair, wide-area networks",2015,sigcomm
Anand  Raghuraman,Premise Data Corporation,"BwE: Flexible, Hierarchical Bandwidth Allocation for WAN Distributed Computing","bandwidth allocation, software-defined network, max-min fair, wide-area networks",2015,sigcomm
Nikhil  Kasinadhuni,Google,"BwE: Flexible, Hierarchical Bandwidth Allocation for WAN Distributed Computing","bandwidth allocation, software-defined network, max-min fair, wide-area networks",2015,sigcomm
Enrique Cauich Zermeno,Google,"BwE: Flexible, Hierarchical Bandwidth Allocation for WAN Distributed Computing","bandwidth allocation, software-defined network, max-min fair, wide-area networks",2015,sigcomm
C Stephen Gunn,Google,"BwE: Flexible, Hierarchical Bandwidth Allocation for WAN Distributed Computing","bandwidth allocation, software-defined network, max-min fair, wide-area networks",2015,sigcomm
Jing  Ai,Google,"BwE: Flexible, Hierarchical Bandwidth Allocation for WAN Distributed Computing","bandwidth allocation, software-defined network, max-min fair, wide-area networks",2015,sigcomm
Björn  Carlin,Google,"BwE: Flexible, Hierarchical Bandwidth Allocation for WAN Distributed Computing","bandwidth allocation, software-defined network, max-min fair, wide-area networks",2015,sigcomm
Mihai  Amarandei-Stavila,Google,"BwE: Flexible, Hierarchical Bandwidth Allocation for WAN Distributed Computing","bandwidth allocation, software-defined network, max-min fair, wide-area networks",2015,sigcomm
Mathieu  Robin,Google,"BwE: Flexible, Hierarchical Bandwidth Allocation for WAN Distributed Computing","bandwidth allocation, software-defined network, max-min fair, wide-area networks",2015,sigcomm
Aspi  Siganporia,Google,"BwE: Flexible, Hierarchical Bandwidth Allocation for WAN Distributed Computing","bandwidth allocation, software-defined network, max-min fair, wide-area networks",2015,sigcomm
Stephen  Stuart,Google,"BwE: Flexible, Hierarchical Bandwidth Allocation for WAN Distributed Computing","bandwidth allocation, software-defined network, max-min fair, wide-area networks",2015,sigcomm
Amin M Vahdat,Google,"BwE: Flexible, Hierarchical Bandwidth Allocation for WAN Distributed Computing","bandwidth allocation, software-defined network, max-min fair, wide-area networks",2015,sigcomm
Renaud  Hartert,Université catholique de Louvain,A Declarative and Expressive Approach to Control Forwarding Paths in Carrier-Grade Networks,"software defined networking (sdn), isp, optimization, service chaining, mpls, traffic engineering, segment routing (sr)",2015,sigcomm
Stefano Vissicchio,Université catholique de Louvain,A Declarative and Expressive Approach to Control Forwarding Paths in Carrier-Grade Networks,"software defined networking (sdn), isp, optimization, service chaining, mpls, traffic engineering, segment routing (sr)",2015,sigcomm
Pierre  Schaus,Université catholique de Louvain,A Declarative and Expressive Approach to Control Forwarding Paths in Carrier-Grade Networks,"software defined networking (sdn), isp, optimization, service chaining, mpls, traffic engineering, segment routing (sr)",2015,sigcomm
Olivier Bonaventure,Université catholique de Louvain,A Declarative and Expressive Approach to Control Forwarding Paths in Carrier-Grade Networks,"software defined networking (sdn), isp, optimization, service chaining, mpls, traffic engineering, segment routing (sr)",2015,sigcomm
Clarence  Filsfils,Cisco Systems,A Declarative and Expressive Approach to Control Forwarding Paths in Carrier-Grade Networks,"software defined networking (sdn), isp, optimization, service chaining, mpls, traffic engineering, segment routing (sr)",2015,sigcomm
Thomas  Telkamp,Cisco Systems,A Declarative and Expressive Approach to Control Forwarding Paths in Carrier-Grade Networks,"software defined networking (sdn), isp, optimization, service chaining, mpls, traffic engineering, segment routing (sr)",2015,sigcomm
Pierre  François,IMDEA Networks Institute,A Declarative and Expressive Approach to Control Forwarding Paths in Carrier-Grade Networks,"software defined networking (sdn), isp, optimization, service chaining, mpls, traffic engineering, segment routing (sr)",2015,sigcomm
Chaithan  Prakash,University of Wisconsin Madison,PGA: Using Graphs to Express and Automatically Reconcile Network Policies,"programmable networks, network manageability, middleboxes, data center networks, software-defined networks, network appliances, network management, policy graphs, network domains, network programming interfaces",2015,sigcomm
Jeongkeun  Lee,HP Labs,PGA: Using Graphs to Express and Automatically Reconcile Network Policies,"programmable networks, network manageability, middleboxes, data center networks, software-defined networks, network appliances, network management, policy graphs, network domains, network programming interfaces",2015,sigcomm
Yoshio F Turner,Banyan,PGA: Using Graphs to Express and Automatically Reconcile Network Policies,"programmable networks, network manageability, middleboxes, data center networks, software-defined networks, network appliances, network management, policy graphs, network domains, network programming interfaces",2015,sigcomm
Joonmyung  Kang,HP Labs,PGA: Using Graphs to Express and Automatically Reconcile Network Policies,"programmable networks, network manageability, middleboxes, data center networks, software-defined networks, network appliances, network management, policy graphs, network domains, network programming interfaces",2015,sigcomm
Aditya  Akella,University of Wisconsin Madison,PGA: Using Graphs to Express and Automatically Reconcile Network Policies,"programmable networks, network manageability, middleboxes, data center networks, software-defined networks, network appliances, network management, policy graphs, network domains, network programming interfaces",2015,sigcomm
Sujata  Banerjee,HP Labs,PGA: Using Graphs to Express and Automatically Reconcile Network Policies,"programmable networks, network manageability, middleboxes, data center networks, software-defined networks, network appliances, network management, policy graphs, network domains, network programming interfaces",2015,sigcomm
Charles  Clark,HP Networking,PGA: Using Graphs to Express and Automatically Reconcile Network Policies,"programmable networks, network manageability, middleboxes, data center networks, software-defined networks, network appliances, network management, policy graphs, network domains, network programming interfaces",2015,sigcomm
Yadi  Ma,HP Labs,PGA: Using Graphs to Express and Automatically Reconcile Network Policies,"programmable networks, network manageability, middleboxes, data center networks, software-defined networks, network appliances, network management, policy graphs, network domains, network programming interfaces",2015,sigcomm
Puneet  Sharma,HP Labs,PGA: Using Graphs to Express and Automatically Reconcile Network Policies,"programmable networks, network manageability, middleboxes, data center networks, software-defined networks, network appliances, network management, policy graphs, network domains, network programming interfaces",2015,sigcomm
Ying  Zhang,HP Labs,PGA: Using Graphs to Express and Automatically Reconcile Network Policies,"programmable networks, network manageability, middleboxes, data center networks, software-defined networks, network appliances, network management, policy graphs, network domains, network programming interfaces",2015,sigcomm
Stefano Vissicchio,Université catholique de Louvain,Central Control Over Distributed Routing,"link-state routing, fibbing, SDN",2015,sigcomm
Olivier  Tilmans,Université catholique de Louvain,Central Control Over Distributed Routing,"link-state routing, fibbing, SDN",2015,sigcomm
Laurent  Vanbever,ETH Zurich,Central Control Over Distributed Routing,"link-state routing, fibbing, SDN",2015,sigcomm
Jennifer Rexford,Princeton University,Central Control Over Distributed Routing,"link-state routing, fibbing, SDN",2015,sigcomm
Liang  Zheng,Princeton University,How to Bid the Cloud,"optimization, spot instance, cloud pricing",2015,sigcomm
Carlee  Joe-Wong,Princeton University,How to Bid the Cloud,"optimization, spot instance, cloud pricing",2015,sigcomm
Cheewei  Tan,National University of Singapore,How to Bid the Cloud,"optimization, spot instance, cloud pricing",2015,sigcomm
Mung  Chiang,Princeton University,How to Bid the Cloud,"optimization, spot instance, cloud pricing",2015,sigcomm
Xinyu  Wang,City University of Hong Kong,How to Bid the Cloud,"optimization, spot instance, cloud pricing",2015,sigcomm
Heidi  Howard,University of Cambridge,Coracle: Evaluating Consensus at the Internet Edge,"dependable systems, distributed consensus, fault-tolerance",2015,sigcomm
J. Crowcroft,University of Cambridge,Coracle: Evaluating Consensus at the Internet Edge,"dependable systems, distributed consensus, fault-tolerance",2015,sigcomm
Kirill L Bogdanov,KTH Royal Institute of Technology,Toward Automated Testing of Geo-Distributed Replica Selection Algorithms,"symbolic execution, wide area networks, replica selection algorithms, software testing and debugging",2015,sigcomm
Miguel  Peón-Quirós,University Complutense of Madrid (UCM) Spain,Toward Automated Testing of Geo-Distributed Replica Selection Algorithms,"symbolic execution, wide area networks, replica selection algorithms, software testing and debugging",2015,sigcomm
Gerald Q. Maguire Jr.,KTH Royal Institute of Technology,Toward Automated Testing of Geo-Distributed Replica Selection Algorithms,"symbolic execution, wide area networks, replica selection algorithms, software testing and debugging",2015,sigcomm
Dejan Kostić,KTH Royal Institute of Technology,Toward Automated Testing of Geo-Distributed Replica Selection Algorithms,"symbolic execution, wide area networks, replica selection algorithms, software testing and debugging",2015,sigcomm
Roland  Van Rijswijk-Deij,University of Twente,Internet of Names: A DNS Big Dataset,"active measurements, internet evolution, big data, DNS",2015,sigcomm
Mattijs  Jonker,University of Twente,Internet of Names: A DNS Big Dataset,"active measurements, internet evolution, big data, DNS",2015,sigcomm
Anna  Sperotto,University of Twente,Internet of Names: A DNS Big Dataset,"active measurements, internet evolution, big data, DNS",2015,sigcomm
Aiko  Pras,University of Twente,Internet of Names: A DNS Big Dataset,"active measurements, internet evolution, big data, DNS",2015,sigcomm
Zhenlong  Yuan,Tsinghua University,BitMiner: Bits Mining in Internet Traffic Classification,"bits mining, traffic classification, bit-level signatures",2015,sigcomm
Yibo  Xue,Tsinghua University,BitMiner: Bits Mining in Internet Traffic Classification,"bits mining, traffic classification, bit-level signatures",2015,sigcomm
Mihaela Van Der Van Der Schaar,University of California Los Angeles,BitMiner: Bits Mining in Internet Traffic Classification,"bits mining, traffic classification, bit-level signatures",2015,sigcomm
Myriana  Rifai,University Nice Sophia Antipolis,Coarse-Grained Scheduling with Software-Defined Networking Switches,[],2015,sigcomm
Dino Martin Lopez Pacheco,University Nice Sophia Antipolis,Coarse-Grained Scheduling with Software-Defined Networking Switches,[],2015,sigcomm
Guillaume Urvoy-Keller,University Nice Sophia Antipolis,Coarse-Grained Scheduling with Software-Defined Networking Switches,[],2015,sigcomm
Jinzhen  Bao,National University of Defense Technology,FlyCast: Free-Space Optics Accelerating Multicast Communications in Physical Layer,"data center network, multicast, free space optics",2015,sigcomm
Dezun Dong,National University of Defense Technology,FlyCast: Free-Space Optics Accelerating Multicast Communications in Physical Layer,"data center network, multicast, free space optics",2015,sigcomm
Baokang  Zhao,National University of Defense Technology,FlyCast: Free-Space Optics Accelerating Multicast Communications in Physical Layer,"data center network, multicast, free space optics",2015,sigcomm
Zhang  Luo,National University of Defense Technology,FlyCast: Free-Space Optics Accelerating Multicast Communications in Physical Layer,"data center network, multicast, free space optics",2015,sigcomm
Chunqing  Wu,National University of Defense Technology,FlyCast: Free-Space Optics Accelerating Multicast Communications in Physical Layer,"data center network, multicast, free space optics",2015,sigcomm
Zhenghu  Gong,National University of Defense Technology,FlyCast: Free-Space Optics Accelerating Multicast Communications in Physical Layer,"data center network, multicast, free space optics",2015,sigcomm
Seong Hoon Jeong,Korea University,Analysis of Game Bot’s Behavioral Characteristics in Social Interaction Networks of MMORPG,"social network analysis, massively multiplayer online game, game bot",2015,sigcomm
Ahreum  Kang,Korea University,Analysis of Game Bot’s Behavioral Characteristics in Social Interaction Networks of MMORPG,"social network analysis, massively multiplayer online game, game bot",2015,sigcomm
Huy Kang Kim,Korea University,Analysis of Game Bot’s Behavioral Characteristics in Social Interaction Networks of MMORPG,"social network analysis, massively multiplayer online game, game bot",2015,sigcomm
Haibo  Wu,Computer Network Information Center,Could End System Caching and Cooperation Replace In-Network Caching in CCN?,"caching, end system, CCN, cooperation",2015,sigcomm
Jun  Li,Computer Network Information Center,Could End System Caching and Cooperation Replace In-Network Caching in CCN?,"caching, end system, CCN, cooperation",2015,sigcomm
Jiang  Zhi,Computer Network Information Center,Could End System Caching and Cooperation Replace In-Network Caching in CCN?,"caching, end system, CCN, cooperation",2015,sigcomm
Mor  Sides,Interdisciplinary Center,Yo-Yo Attack: Vulnerability In Auto-Scaling Mechanism,"auto-scaling, cloud attack",2015,sigcomm
Anat  Bremler-Barr,Interdisciplinary Center,Yo-Yo Attack: Vulnerability In Auto-Scaling Mechanism,"auto-scaling, cloud attack",2015,sigcomm
Elisha J Rosensweig,Cloudband,Yo-Yo Attack: Vulnerability In Auto-Scaling Mechanism,"auto-scaling, cloud attack",2015,sigcomm
Dávid  Szabó,Budapest University of Technology and Economics,Towards the 5G Revolution: A Software Defined Network Architecture Exploiting Network Coding as a Service,"NFV, network coding, mininet, SDN",2015,sigcomm
Felicián  NéMeth,Budapest University of Technology and Economics,Towards the 5G Revolution: A Software Defined Network Architecture Exploiting Network Coding as a Service,"NFV, network coding, mininet, SDN",2015,sigcomm
Balázs  Sonkoly,Budapest University of Technology and Economics,Towards the 5G Revolution: A Software Defined Network Architecture Exploiting Network Coding as a Service,"NFV, network coding, mininet, SDN",2015,sigcomm
András  Gulyás,Budapest University of Technology and Economics,Towards the 5G Revolution: A Software Defined Network Architecture Exploiting Network Coding as a Service,"NFV, network coding, mininet, SDN",2015,sigcomm
Frank H P Fitzek,Technische Universität Dresden,Towards the 5G Revolution: A Software Defined Network Architecture Exploiting Network Coding as a Service,"NFV, network coding, mininet, SDN",2015,sigcomm
Simon  Yau,Texas A&M University,WiMAC: Rapid Implementation Platform for User Definable MAC Protocols Through Separation,"wireless testbed, software-defined radio, MAC",2015,sigcomm
Liang  Ge,Texas A&M University,WiMAC: Rapid Implementation Platform for User Definable MAC Protocols Through Separation,"wireless testbed, software-defined radio, MAC",2015,sigcomm
Pingchun  Hsieh,Texas A&M University,WiMAC: Rapid Implementation Platform for User Definable MAC Protocols Through Separation,"wireless testbed, software-defined radio, MAC",2015,sigcomm
I Hong Hou,Texas A&M University,WiMAC: Rapid Implementation Platform for User Definable MAC Protocols Through Separation,"wireless testbed, software-defined radio, MAC",2015,sigcomm
Shuguang  Cui,Texas A&M University,WiMAC: Rapid Implementation Platform for User Definable MAC Protocols Through Separation,"wireless testbed, software-defined radio, MAC",2015,sigcomm
Parveen R Kumar,Texas A&M University,WiMAC: Rapid Implementation Platform for User Definable MAC Protocols Through Separation,"wireless testbed, software-defined radio, MAC",2015,sigcomm
Amal  Ekbal,National Instruments,WiMAC: Rapid Implementation Platform for User Definable MAC Protocols Through Separation,"wireless testbed, software-defined radio, MAC",2015,sigcomm
Nikhil  Kundargi,National Instruments,WiMAC: Rapid Implementation Platform for User Definable MAC Protocols Through Separation,"wireless testbed, software-defined radio, MAC",2015,sigcomm
Ali  Raza,NYU Abu Dhabi,Extreme Web Caching for Faster Web Browsing,"caching, HTTP, max-age",2015,sigcomm
Yasir  Zaki,NYU Abu Dhabi,Extreme Web Caching for Faster Web Browsing,"caching, HTTP, max-age",2015,sigcomm
Thomas  Pötsch,University of Bremen,Extreme Web Caching for Faster Web Browsing,"caching, HTTP, max-age",2015,sigcomm
Jay  Chen,NYU Abu Dhabi,Extreme Web Caching for Faster Web Browsing,"caching, HTTP, max-age",2015,sigcomm
Lakshmi  Subramanian,NYU and CTED,Extreme Web Caching for Faster Web Browsing,"caching, HTTP, max-age",2015,sigcomm
Margus  Ernits,Tallinn University of Technology,I-Tee: A Fully Automated Cyber Defense Competition for Students,"auto-configuration, virtual networks, cyber security exercises",2015,sigcomm
Johannes  Tammekänd,Estonian IT College,I-Tee: A Fully Automated Cyber Defense Competition for Students,"auto-configuration, virtual networks, cyber security exercises",2015,sigcomm
Olaf Maennel,Tallinn University of Technology,I-Tee: A Fully Automated Cyber Defense Competition for Students,"auto-configuration, virtual networks, cyber security exercises",2015,sigcomm
Matthias Wählisch,Free University of Berlin,See How ISPs Care: An RPKI Validation Extension for Web Browsers,"deployment, secure inter-domain routing, BGP, RPKI, web",2015,sigcomm
Thomas C. Schmidt,Hamburg - University of Applied Sciences,See How ISPs Care: An RPKI Validation Extension for Web Browsers,"deployment, secure inter-domain routing, BGP, RPKI, web",2015,sigcomm
Deepak  Vasisht,Massachusetts Institute of Technology,Sub-Nanosecond Time of Flight on Commercial Wi-Fi Cards,"wireless, localization, time-of-flight",2015,sigcomm
Swarun  Kumar,Massachusetts Institute of Technology,Sub-Nanosecond Time of Flight on Commercial Wi-Fi Cards,"wireless, localization, time-of-flight",2015,sigcomm
Dina  Katabi,Massachusetts Institute of Technology,Sub-Nanosecond Time of Flight on Commercial Wi-Fi Cards,"wireless, localization, time-of-flight",2015,sigcomm
Arjun Roy,University of California San Diego,Inside the Social Network’s (Datacenter) Network,datacenter traffic patterns,2015,sigcomm
Hongyi Zeng,Facebook,Inside the Social Network’s (Datacenter) Network,datacenter traffic patterns,2015,sigcomm
Jasmeet  Bagga,Facebook,Inside the Social Network’s (Datacenter) Network,datacenter traffic patterns,2015,sigcomm
George M. Porter,University of California San Diego,Inside the Social Network’s (Datacenter) Network,datacenter traffic patterns,2015,sigcomm
Alex C Snoeren,University of California San Diego,Inside the Social Network’s (Datacenter) Network,datacenter traffic patterns,2015,sigcomm
Chuanxiong  Guo,Microsoft Research,Pingmesh: A Large-Scale System for Data Center Network Latency Measurement and Analysis,"data center networking, network troubleshooting, silent packet drops",2015,sigcomm
Lihua  Yuan,Microsoft Research,Pingmesh: A Large-Scale System for Data Center Network Latency Measurement and Analysis,"data center networking, network troubleshooting, silent packet drops",2015,sigcomm
Dong  Xiang,Microsoft Research,Pingmesh: A Large-Scale System for Data Center Network Latency Measurement and Analysis,"data center networking, network troubleshooting, silent packet drops",2015,sigcomm
Yingnong  Dang,Microsoft Research,Pingmesh: A Large-Scale System for Data Center Network Latency Measurement and Analysis,"data center networking, network troubleshooting, silent packet drops",2015,sigcomm
Ray  Huang,Microsoft,Pingmesh: A Large-Scale System for Data Center Network Latency Measurement and Analysis,"data center networking, network troubleshooting, silent packet drops",2015,sigcomm
David Aaron Maltz,Microsoft Research,Pingmesh: A Large-Scale System for Data Center Network Latency Measurement and Analysis,"data center networking, network troubleshooting, silent packet drops",2015,sigcomm
Zhaoyi  Liu,Microsoft,Pingmesh: A Large-Scale System for Data Center Network Latency Measurement and Analysis,"data center networking, network troubleshooting, silent packet drops",2015,sigcomm
Vin  Wang,Microsoft Research,Pingmesh: A Large-Scale System for Data Center Network Latency Measurement and Analysis,"data center networking, network troubleshooting, silent packet drops",2015,sigcomm
Bin  Pang,Microsoft Research,Pingmesh: A Large-Scale System for Data Center Network Latency Measurement and Analysis,"data center networking, network troubleshooting, silent packet drops",2015,sigcomm
Hua  Chen,Microsoft,Pingmesh: A Large-Scale System for Data Center Network Latency Measurement and Analysis,"data center networking, network troubleshooting, silent packet drops",2015,sigcomm
Zhiwei  Lin,Microsoft Research,Pingmesh: A Large-Scale System for Data Center Network Latency Measurement and Analysis,"data center networking, network troubleshooting, silent packet drops",2015,sigcomm
Varugis  Kurien,Midfin Systems,Pingmesh: A Large-Scale System for Data Center Network Latency Measurement and Analysis,"data center networking, network troubleshooting, silent packet drops",2015,sigcomm
Sanjit  Biswas,Cisco Meraki,Large-Scale Measurements of Wireless Network Behavior,"802.11, large-scale measurements, network usage data",2015,sigcomm
John C Bicket,Cisco Meraki,Large-Scale Measurements of Wireless Network Behavior,"802.11, large-scale measurements, network usage data",2015,sigcomm
Edmund  Wong,Cisco Meraki,Large-Scale Measurements of Wireless Network Behavior,"802.11, large-scale measurements, network usage data",2015,sigcomm
Raluca  Musaloiu-E,Cisco Meraki,Large-Scale Measurements of Wireless Network Behavior,"802.11, large-scale measurements, network usage data",2015,sigcomm
Apurv  Bhartia,Cisco Meraki,Large-Scale Measurements of Wireless Network Behavior,"802.11, large-scale measurements, network usage data",2015,sigcomm
Daniel  Aguayo,Cisco Meraki,Large-Scale Measurements of Wireless Network Behavior,"802.11, large-scale measurements, network usage data",2015,sigcomm
Fangfei  Chen,Akamai Technologies,End-User Mapping: Next Generation Request Routing for Content Delivery,"network measurement, web performance, request routing, server assignment, DNS, content delivery networks, akamai, load balancing, name servers",2015,sigcomm
Ramesh K. Sitaraman,University of Massachusetts Amherst,End-User Mapping: Next Generation Request Routing for Content Delivery,"network measurement, web performance, request routing, server assignment, DNS, content delivery networks, akamai, load balancing, name servers",2015,sigcomm
Marcelo  Torres,Akamai Technologies,End-User Mapping: Next Generation Request Routing for Content Delivery,"network measurement, web performance, request routing, server assignment, DNS, content delivery networks, akamai, load balancing, name servers",2015,sigcomm
David Naylor,Carnegie Mellon University,Multi-Context TLS (McTLS): Enabling Secure In-Network Functionality in TLS,"ssl, https, tls",2015,sigcomm
Kyle  Schomp,Case Western Reserve University,Multi-Context TLS (McTLS): Enabling Secure In-Network Functionality in TLS,"ssl, https, tls",2015,sigcomm
Matteo  Varvello,Telefónica Research,Multi-Context TLS (McTLS): Enabling Secure In-Network Functionality in TLS,"ssl, https, tls",2015,sigcomm
Ilias  Leontiadis,Telefónica Research,Multi-Context TLS (McTLS): Enabling Secure In-Network Functionality in TLS,"ssl, https, tls",2015,sigcomm
Jeremy Blackburn,Telefónica Research,Multi-Context TLS (McTLS): Enabling Secure In-Network Functionality in TLS,"ssl, https, tls",2015,sigcomm
Diego R López,Telefónica,Multi-Context TLS (McTLS): Enabling Secure In-Network Functionality in TLS,"ssl, https, tls",2015,sigcomm
K. Papagiannaki,Telefónica Research,Multi-Context TLS (McTLS): Enabling Secure In-Network Functionality in TLS,"ssl, https, tls",2015,sigcomm
Pablo  Rodriguez Rodriguez,Telefónica Research,Multi-Context TLS (McTLS): Enabling Secure In-Network Functionality in TLS,"ssl, https, tls",2015,sigcomm
Peter A Steenkiste,Carnegie Mellon University,Multi-Context TLS (McTLS): Enabling Secure In-Network Functionality in TLS,"ssl, https, tls",2015,sigcomm
Manikanta  Kotaru,Stanford,SpotFi: Decimeter Level Localization Using WiFi,"OFDM, wifi, CSI, internet of things (IOT), indoor localization, wireless",2015,sigcomm
Kiran Raj Joshi,Stanford,SpotFi: Decimeter Level Localization Using WiFi,"OFDM, wifi, CSI, internet of things (IOT), indoor localization, wireless",2015,sigcomm
Dinesh  Bharadia,Stanford,SpotFi: Decimeter Level Localization Using WiFi,"OFDM, wifi, CSI, internet of things (IOT), indoor localization, wireless",2015,sigcomm
Sachin  Katti,Stanford,SpotFi: Decimeter Level Localization Using WiFi,"OFDM, wifi, CSI, internet of things (IOT), indoor localization, wireless",2015,sigcomm
Omid  Abari,Massachusetts Institute of Technology,Caraoke: An E-Toll Transponder Network for Smart Cities,"electronic toll collection (ETC), smart city, wireless, active RFID, RF localization",2015,sigcomm
Deepak  Vasisht,Massachusetts Institute of Technology,Caraoke: An E-Toll Transponder Network for Smart Cities,"electronic toll collection (ETC), smart city, wireless, active RFID, RF localization",2015,sigcomm
Dina  Katabi,Massachusetts Institute of Technology,Caraoke: An E-Toll Transponder Network for Smart Cities,"electronic toll collection (ETC), smart city, wireless, active RFID, RF localization",2015,sigcomm
Anantha P Chandrakasan,Massachusetts Institute of Technology,Caraoke: An E-Toll Transponder Network for Smart Cities,"electronic toll collection (ETC), smart city, wireless, active RFID, RF localization",2015,sigcomm
Matthew K. Mukerjee,Carnegie Mellon University,"Practical, Real-Time Centralized Control for CDN-Based Live Video Delivery","CDNs, live video, central optimization, hybrid control",2015,sigcomm
David Naylor,Carnegie Mellon University,"Practical, Real-Time Centralized Control for CDN-Based Live Video Delivery","CDNs, live video, central optimization, hybrid control",2015,sigcomm
Junchen  Jiang,Carnegie Mellon University,"Practical, Real-Time Centralized Control for CDN-Based Live Video Delivery","CDNs, live video, central optimization, hybrid control",2015,sigcomm
Dongsu Han,KAIST,"Practical, Real-Time Centralized Control for CDN-Based Live Video Delivery","CDNs, live video, central optimization, hybrid control",2015,sigcomm
Srinivasan  Seshan,Carnegie Mellon University,"Practical, Real-Time Centralized Control for CDN-Based Live Video Delivery","CDNs, live video, central optimization, hybrid control",2015,sigcomm
Hui  Zhang,Carnegie Mellon University,"Practical, Real-Time Centralized Control for CDN-Based Live Video Delivery","CDNs, live video, central optimization, hybrid control",2015,sigcomm
Xiaoqi  Yin,Carnegie Mellon University,A Control-Theoretic Approach for Dynamic Adaptive Video Streaming over HTTP,"model predictive control, dash, internet video, bitrate adaptation",2015,sigcomm
Abhishek  Jindal,Carnegie Mellon University,A Control-Theoretic Approach for Dynamic Adaptive Video Streaming over HTTP,"model predictive control, dash, internet video, bitrate adaptation",2015,sigcomm
Vyas  Sekar,Carnegie Mellon University,A Control-Theoretic Approach for Dynamic Adaptive Video Streaming over HTTP,"model predictive control, dash, internet video, bitrate adaptation",2015,sigcomm
Bruno  Sinopoli,Carnegie Mellon University,A Control-Theoretic Approach for Dynamic Adaptive Video Streaming over HTTP,"model predictive control, dash, internet video, bitrate adaptation",2015,sigcomm
Zhi  Liu,Tsinghua University,BitCuts: Towards Fast Packet Classification for Order-Independent Rules,"packet classification, order-independent rules",2015,sigcomm
Xiang  Wang,Tsinghua University,BitCuts: Towards Fast Packet Classification for Order-Independent Rules,"packet classification, order-independent rules",2015,sigcomm
Baohua  Yang,IBM China Research Lab,BitCuts: Towards Fast Packet Classification for Order-Independent Rules,"packet classification, order-independent rules",2015,sigcomm
Jun  Li,Tsinghua University,BitCuts: Towards Fast Packet Classification for Order-Independent Rules,"packet classification, order-independent rules",2015,sigcomm
Michael  Alan Chang,ETH Zurich/Princeton University,Supercharge Me: Boost Router Convergence with SDN,"routers, fast convergence, network performance analysis",2015,sigcomm
Thomas  Holterbach,ETH Zurich,Supercharge Me: Boost Router Convergence with SDN,"routers, fast convergence, network performance analysis",2015,sigcomm
Markus  Happe,ETH Zurich,Supercharge Me: Boost Router Convergence with SDN,"routers, fast convergence, network performance analysis",2015,sigcomm
Laurent  Vanbever,ETH Zurich,Supercharge Me: Boost Router Convergence with SDN,"routers, fast convergence, network performance analysis",2015,sigcomm
Roberto  Bifulco,NEC Laboratories Europe,Towards Scalable SDN Switches: Enabling Faster Flow Table Entries Installation,"openflow, software-defined networking, reactive control plane",2015,sigcomm
Anton  Matsiuk,NEC Laboratories Europe,Towards Scalable SDN Switches: Enabling Faster Flow Table Entries Installation,"openflow, software-defined networking, reactive control plane",2015,sigcomm
Yehuda  Afek,Tel-Aviv University,Sampling and Large Flow Detection in SDN,"network monitoring, heavy hitters, software defined networks",2015,sigcomm
Anat  Bremler-Barr,Interdisciplinary Center,Sampling and Large Flow Detection in SDN,"network monitoring, heavy hitters, software defined networks",2015,sigcomm
Shir  Landau Feibish,Tel-Aviv University,Sampling and Large Flow Detection in SDN,"network monitoring, heavy hitters, software defined networks",2015,sigcomm
Liron  Schiff,Tel-Aviv University,Sampling and Large Flow Detection in SDN,"network monitoring, heavy hitters, software defined networks",2015,sigcomm
Walid  Benchaita,Alcatel-Lucent Bell Labs France,On the Optimization of Request Routing for Content Delivery,[],2015,sigcomm
Samir  Ghamri-Doudane,Alcatel-Lucent Bell Labs France,On the Optimization of Request Routing for Content Delivery,[],2015,sigcomm
Sébastien  Tixeuil,UPMC Sorbonne Universités & IUF,On the Optimization of Request Routing for Content Delivery,[],2015,sigcomm
Morteza  Kheirkhah,University of Sussex,Short vs. Long Flows: A Battle That Both Can Win,"NS-3, data center, packet scatter, multi-path TCP",2015,sigcomm
Ian  Wakeman,University of Sussex,Short vs. Long Flows: A Battle That Both Can Win,"NS-3, data center, packet scatter, multi-path TCP",2015,sigcomm
George  Parisis,University of Sussex,Short vs. Long Flows: A Battle That Both Can Win,"NS-3, data center, packet scatter, multi-path TCP",2015,sigcomm
Neelakandan  Manihatty-Bojan,University of Cambridge,Extreme Data-Rate Scheduling for the Data Center,"scheduling, switching, optical networks, data center networks",2015,sigcomm
Noa  Zilberman,University of Cambridge,Extreme Data-Rate Scheduling for the Data Center,"scheduling, switching, optical networks, data center networks",2015,sigcomm
Gianni  Antichi,University of Cambridge,Extreme Data-Rate Scheduling for the Data Center,"scheduling, switching, optical networks, data center networks",2015,sigcomm
Andrew W. Moore,University of Cambridge,Extreme Data-Rate Scheduling for the Data Center,"scheduling, switching, optical networks, data center networks",2015,sigcomm
