Name,University/Organization,Type of Chair,Conference,Year
Morgan Vigil-Hayes,Northern Arizona University,Poster Co-Chair,MobiCom,2019
Vaishnavi Ranganathan,Microsoft Research,SRC Chair,MobiCom,2019
Eric Rozner,University of Colorado Boulder,Finance Chair,MobiCom,2019
Eduardo Cuervo,Oculus,Sponsorship Chair,MobiCom,2019
Robert LiKamWa,Arizona State University,Publicity Co-Chair,MobiCom,2019
Youngki Lee,Seoul National University,Publicity Co-Chair,MobiCom,2019
Ella Peltonen,University of Oulu,Publicity Co-Chair,MobiCom,2019
David Ramirez,Princeton University,Publicity Co-Chair,MobiCom,2019
Justin Chan,University of Washington,Web Chair,MobiCom,2019
Kenny Choo,Singapore Management University,Video Co-Chair,MobiCom,2019
Yunxin Liu,Microsoft Research,Video Co-Chair,MobiCom,2019
Aarathi Prasad,Skidmore College,Student Travel Grant Co-Chair,MobiCom,2019
Bhuvana Krishnaswamy,University of Wisconsin Madison,Student Travel Grant Co-Chair,MobiCom,2019
Ali Razeen,University of British Columbia,Publications Chair,MobiCom,2019
Yuanchao Shu,Microsoft Research,Registration Chair,MobiCom,2019
Aaron Schulman,University of California San Diego,MobiJob Event Chair,MobiCom,2019
Mariya Zheleva,University at Albany,N2Women Chair,MobiCom,2019
Shubham Jain,Old Dominion University,Mentorship Program Co-Chair,MobiCom,2019
Mariya Zheleva,University at Albany,Mentorship Program Co-Chair,MobiCom,2019
Victor Bahl (Chair),Microsoft Research,Steering Committee,MobiCom,2019
Suman Banerjee,University of Wisconsin Madison,Steering Committee,MobiCom,2019
Ramesh Govindan,University of Southern California,Steering Committee,MobiCom,2019
David B. Johnson,Rice University,Steering Committee,MobiCom,2019
Kang Shin,University of Michigan,Steering Committee,MobiCom,2019
Heather Zheng,University of Chicago,Steering Committee,MobiCom,2019
Aakanksha Chowdhery,Google Brain,Technical Program Committee,MobiCom,2019
Aaron Carroll,Apple,Technical Program Committee,MobiCom,2019
Alanson Sample,University of Michigan,Technical Program Committee,MobiCom,2019
Anthony Rowe,Carnegie Mellon University,Technical Program Committee,MobiCom,2019
Ardalan Amiri Sani,University of California Irvine,Technical Program Committee,MobiCom,2019
Aruna Balasubramanian,Stony Brook University,Technical Program Committee,MobiCom,2019
Ashutosh Sabharwal,Rice University,Technical Program Committee,MobiCom,2019
Bhaskar Krishnamachari,University of Southern California,Technical Program Committee,MobiCom,2019
Bo Chen,Meraki,Technical Program Committee,MobiCom,2019
Bozidar Radunovic,Microsoft Research,Technical Program Committee,MobiCom,2019
Brad Campbell,University of Virgnia,Technical Program Committee,MobiCom,2019
Chunyi Peng,Purdue University,Technical Program Committee,MobiCom,2019
David Chu,Google,Technical Program Committee,MobiCom,2019
Dinesh Bharadia,University of California San Diego,Technical Program Committee,MobiCom,2019
Domenico Giustiniano,IMDEA Networks,Technical Program Committee,MobiCom,2019
Ehsan Aryafar,Portland State University,Technical Program Committee,MobiCom,2019
Hamed Haddadi,Imperial College London,Technical Program Committee,MobiCom,2019
Heather Zheng,University of Chicago,Technical Program Committee,MobiCom,2019
Hun Seok Kim,University of Michigan,Technical Program Committee,MobiCom,2019
Ilias Leontiadis,Telefonica Research,Technical Program Committee,MobiCom,2019
Jantii Riku,Aalto University,Technical Program Committee,MobiCom,2019
Jie Gao,Stony Brook University,Technical Program Committee,MobiCom,2019
Joshua Smith,University of Washington,Technical Program Committee,MobiCom,2019
Kamin Whitehouse,University of Virginia,Technical Program Committee,MobiCom,2019
Kannan Srinivasan,Ohio State University,Technical Program Committee,MobiCom,2019
Karthik Dantu,University of Buffalo,Technical Program Committee,MobiCom,2019
Karthik Sundaresan,NEC Labs,Technical Program Committee,MobiCom,2019
Kassem Fawaz,University of Wisconsin Madison,Technical Program Committee,MobiCom,2019
Kate Ching-Ju Lin,National Chiao Tung University,Technical Program Committee,MobiCom,2019
Kaushik Chowdhury,Northeastern University,Technical Program Committee,MobiCom,2019
Krishna Chintalapudi,Microsoft Research,Technical Program Committee,MobiCom,2019
Lili Qiu,University of Texas Austin,Technical Program Committee,MobiCom,2019
Lin Zhong,Rice University,Technical Program Committee,MobiCom,2019
Lu Su,University of Buffalo,Technical Program Committee,MobiCom,2019
Luca Mottola,Politecnico di Milano,Technical Program Committee,MobiCom,2019
Mani Srivastava,University of CaliforniaLos Angeles,Technical Program Committee,MobiCom,2019
Marco Gruteser,Rutgers University,Technical Program Committee,MobiCom,2019
Matt Welsh,Google,Technical Program Committee,MobiCom,2019
Matthai Philipose,Microsoft Research,Technical Program Committee,MobiCom,2019
Mayank Goel,Carnegie Mellon University,Technical Program Committee,MobiCom,2019
Mo Li,Nanyang Technological University,Technical Program Committee,MobiCom,2019
Monisha Ghosh,National Science Foundation,Technical Program Committee,MobiCom,2019
Morley Mao,University of Michigan,Technical Program Committee,MobiCom,2019
Mythili Vutukuru,IIT Bombay,Technical Program Committee,MobiCom,2019
Neal Patwari,University of Utah,Technical Program Committee,MobiCom,2019
Nic Lane,University of Oxford,Technical Program Committee,MobiCom,2019
Nilanjan Banerjee,University of Maryland,Technical Program Committee,MobiCom,2019
Omid Abari,University of Waterloo,Technical Program Committee,MobiCom,2019
Pengyu Zhang,Alibaba,Technical Program Committee,MobiCom,2019
Peter Steenkiste,Carnegie Mellon University,Technical Program Committee,MobiCom,2019
Rajalakshmi Nandakumar,University of Washington,Technical Program Committee,MobiCom,2019
Ranveer Chandra,Microsoft Research,Technical Program Committee,MobiCom,2019
Robert LiKamWa,Arizona State University,Technical Program Committee,MobiCom,2019
Robin Kravets,University of Illinois Urbana Champaign,Technical Program Committee,MobiCom,2019
Romit Roy Choudhury,University of Illinois Urbana Champaign,Technical Program Committee,MobiCom,2019
Srdjan Capkun,ETH Zurich,Technical Program Committee,MobiCom,2019
Suman Banerjee,University of Wisconsin Madison,Technical Program Committee,MobiCom,2019
Sung-Ju Lee,Korea Advanced Institute of Science and Technology,Technical Program Committee,MobiCom,2019
Sunghyun Choi,Seoul National University,Technical Program Committee,MobiCom,2019
Swarun Kumar,Carnegie Mellon University,Technical Program Committee,MobiCom,2019
Tam Vu,University of Colorado Boulder,Technical Program Committee,MobiCom,2019
Thyaga Nandagopal,National Science Foundation,Technical Program Committee,MobiCom,2019
Tommaso Melodia,Northeastern University,Technical Program Committee,MobiCom,2019
Victor Bahl,Microsoft Research,Technical Program Committee,MobiCom,2019
Xia Zhou,Dartmouth College,Technical Program Committee,MobiCom,2019
Xiang-Yang Li,Illinois Institute of Technology,Technical Program Committee,MobiCom,2019
Xinbing Wang,Shanghai Jiao Tong University,Technical Program Committee,MobiCom,2019
Yasamin Mostofi,University of California Santa Barbara,Technical Program Committee,MobiCom,2019
Yingying (Jennifer) Chen,Rutgers University,Technical Program Committee,MobiCom,2019
Yunhao Liu,Tsinghua University,Technical Program Committee,MobiCom,2019
Anran Wang,University of Washington,External Reviewer,MobiCom,2019
Nirupam Roy,University of Maryland,External Reviewer,MobiCom,2019
Sharad Agarwal,Microsoft Research,External Reviewer,MobiCom,2019
Alex Takakura,University of Washington,External Reviewer,MobiCom,2019
Jacob Sunshine,University of Washington,External Reviewer,MobiCom,2019
Thomas Little,Boston University,External Reviewer,MobiCom,2019
Haitham Hassanieh,University of Illinois Urbana Champaign,External Reviewer,MobiCom,2019
Brandon Lucia,Carnegie Mellon University,External Reviewer,MobiCom,2019
Songwu Lu,University of CaliforniaLos Angeles,External Reviewer,MobiCom,2019
Arvind Krishnamurthy,University of Washington,External Reviewer,MobiCom,2019
Keith Winstein,Stanford,External Reviewer,MobiCom,2019
Junchen Jiang,University of Chicago,External Reviewer,MobiCom,2019
Tianqi Chen,Carnegie Mellon University,External Reviewer,MobiCom,2019
Mehrdad Hessar,University of Washington,External Reviewer,MobiCom,2019
Nick Mark,Sound Life Sciences,External Reviewer,MobiCom,2019
Ratul Mahajan,University of Washington,External Reviewer,MobiCom,2019
Felix Xiaozhu Lin,Purdue University,External Reviewer,MobiCom,2019
Mi Zhang,Michigan State University,External Reviewer,MobiCom,2019
Fadel Adib,Massachusetts Institute of Technology,External Reviewer,MobiCom,2019
Xiufeng Xie,HP Labs,External Reviewer,MobiCom,2019
Yunxin Liu,Microsoft Research,External Reviewer,MobiCom,2019
Özgür B. Akan,Koc University,Organizing Committee General Co-Chair,MobiCom,2012
Eylem Ekici,Ohio State University,Organizing Committee General Co-Chair,MobiCom,2012
Lili Qiu,University of Texas Austin,Program Co-Chair,MobiCom,2012
Alex C. Snoeren,San Diego,Program Co-Chair,MobiCom,2012
Tracy Camp,Colorado School of Mines,Finance Chair,MobiCom,2012
Mehmet Can Vuran,University of Nebraska-Lincoln,Registration Chair,MobiCom,2012
Tuna Tugcu,Bogazici University,Local Arrangements Co-Chair,MobiCom,2012
Berk Canberk,Istanbul Technical University,Local Arrangements Co-Chair,MobiCom,2012
Giovanni Pau,Los Angeles,Web and Publicity Co-Chair,MobiCom,2012
Jiang,University of North Carolina at Charlotte,Web and Publicity Co-Chair,MobiCom,2012
Tommaso Melodia,SUNY Buffalo,Workshops Chair,MobiCom,2012
Wenye Wang,North Carolina State University,Student Grants & SRC Co-Chair,MobiCom,2012
Matteo Cesana,Politecnico di Milano,Student Grants & SRC Co-Chair,MobiCom,2012
Falko Dressler,University of Innsbruck,"Demos, Posters, and Panels Chair",MobiCom,2012
Victor Bahl,Microsoft Research,Steering Committee,MobiCom,2012
David B. Johnson,Rice University,Steering Committee,MobiCom,2012
Victor Bahl,Redmond,Program Committee,MobiCom,2012
Suman Banerjee,University of Wisconsin Madison,Program Committee,MobiCom,2012
Elizabeth Belding,Santa Barbara,Program Committee,MobiCom,2012
Srdjan Capkun,ETH Zurich,Program Committee,MobiCom,2012
Augustin Chaintreau,Columbia University,Program Committee,MobiCom,2012
Ranveer Chandra,Redmond,Program Committee,MobiCom,2012
Sunghyun Choi,Seoul National University,Program Committee,MobiCom,2012
Romit Roy Choudhury,Duke University,Program Committee,MobiCom,2012
Samir Das,Stony Brook University,Program Committee,MobiCom,2012
Deepak Ganesan,Amherst,Program Committee,MobiCom,2012
Ben Greenstein,Google,Program Committee,MobiCom,2012
Dirk Grunwald,Boulder,Program Committee,MobiCom,2012
Marco Gruteser,Rutgers University,Program Committee,MobiCom,2012
Kyle Jamieson,University College London,Program Committee,MobiCom,2012
Sneha Kasera,University of Utah,Program Committee,MobiCom,2012
Sachin Katti,Stanford,Program Committee,MobiCom,2012
Edward Knightly,Rice University,Program Committee,MobiCom,2012
Ulas Kozat,DOCOMO Innovations,Program Committee,MobiCom,2012
Robin Kravets,University of Illinois Urbana Champaign,Program Committee,MobiCom,2012
Baochun Li,University of Toronto,Program Committee,MobiCom,2012
Yunhao Liu,Tsinghua University,Program Committee,MobiCom,2012
Songwu Lu,Los Angeles,Program Committee,MobiCom,2012
John C. S. Lui,City University of Hong Kong,Program Committee,MobiCom,2012
Patrick McDaniel,Pennsylvania State University,Program Committee,MobiCom,2012
Thyaga Nandagopal,National Science Foundation,Program Committee,MobiCom,2012
Dina Papagiannaki,Telefonica I+D,Program Committee,MobiCom,2012
Ram Ramjee,Microsoft Research,Program Committee,MobiCom,2012
Peter Steenkiste,Carnegie Mellon University,Program Committee,MobiCom,2012
Karthik Sundaresan,NEC Labs,Program Committee,MobiCom,2012
Kun Tan,Microsoft Research,Program Committee,MobiCom,2012
Xinbing Wang,Shanghai Jiao Tong University,Program Committee,MobiCom,2012
Moustafa Youssef,Egypt Japan University of Science and Technology,Program Committee,MobiCom,2012
Heather Zheng,Santa Barbara,Program Committee,MobiCom,2012
Kang G. Shin,University ofMichigan,Organizing Committee General Co-Chair,MobiCom,2009
Yongguang Zhang,Microsoft Research,Organizing Committee General Co-Chair,MobiCom,2009
Rajive Bagrodia,Los Angeles,Program Co-Chair,MobiCom,2009
Ramesh Govindan,University of Southern California,Program Co-Chair,MobiCom,2009
Daji Qiao,Iowa State University,Finance Chair,MobiCom,2009
Kai Zheng,IBM Research,Registration Chair,MobiCom,2009
Yongqiang Xiong,Microsoft Research,Local Arrangements Co-Chair,MobiCom,2009
Chuang Lin,Tsinghua University,Local Arrangements Co-Chair,MobiCom,2009
Lili Qiu,Austin,Publicity Co-Chair,MobiCom,2009
Kyle Jamieson,University of College London,Publicity Co-Chair,MobiCom,2009
Sunghyun Choi,Seoul National University,Publicity Co-Chair,MobiCom,2009
David B. Johnson,Rice University,Web Co-Chair,MobiCom,2009
Lin Zhong,Rice University,Web Co-Chair,MobiCom,2009
Ananthram Swami,Army Research Lab,Workshops Co-Chair,MobiCom,2009
Chuang Lin,Tsinghua University,Workshops Co-Chair,MobiCom,2009
Y. Richard Yang,Yale University,Tutorials Chair,MobiCom,2009
J-P Hubaux,EPFL,Panels Co-Chair,MobiCom,2009
Jie Wu,Temple University,Panels Co-Chair,MobiCom,2009
Suman Banerjee,University of Wisconsin,Posters & SRC Co-Chair,MobiCom,2009
Zhisheng Niu,Tsinghua University,Posters & SRC Co-Chair,MobiCom,2009
Srikanth Krishnamurthy,Riverside,Demo Co-Chair,MobiCom,2009
Yunhao Liu,Hong Kong University of Science and Technology,Demo Co-Chair,MobiCom,2009
Tom Laporta,Penn State University,Industrial Liaison Chair,MobiCom,2009
Romit Roy Choudhury,Duke University,Student Grant Chair,MobiCom,2009
Xiaoming Li,Peking University,Local Academic Advisor,MobiCom,2009
Renyi Xiao,NSFC,Local Academic Advisor,MobiCom,2009
Ping Zhang,Beijing University of Posts and Telecommunications,Local Academic Advisor,MobiCom,2009
Victor Bahl,Microsoft Research,Steering Committee,MobiCom,2009
Imrich Chlamtac,Create-Net,Steering Committee,MobiCom,2009
David B. Johnson,Rice University,Steering Committee,MobiCom,2009
JJ Garcia-Luna Aceves,Santa Cruz,Program Committee,MobiCom,2009
Ian Akyildiz,Georgia Tech,Program Committee,MobiCom,2009
Victor Bahl,Microsoft Research,Program Committee,MobiCom,2009
Suman Banerjee,University of Wisconsin,Program Committee,MobiCom,2009
Elizabeth Belding,Santa Barbara,Program Committee,MobiCom,2009
Augustin Chaintreau,Paris,Program Committee,MobiCom,2009
Sunghyun Choi,Seoul National University,Program Committee,MobiCom,2009
Samir Das,Stony Brook University,Program Committee,MobiCom,2009
Mario Gerla,Los Angeles,Program Committee,MobiCom,2009
David B. Johnson,Rice University,Program Committee,MobiCom,2009
Sneha Kasera,University of Utah,Program Committee,MobiCom,2009
Dina Katabi,Massachusetts Institute of Technology,Program Committee,MobiCom,2009
Ed Knightly,Rice University,Program Committee,MobiCom,2009
Robin Kravets,University of Illinois Urbana Champaign,Program Committee,MobiCom,2009
Srikanth Krishnamurthy,Riverside,Program Committee,MobiCom,2009
Sung-Ju Lee,Hewlett-Packard Laboratories,Program Committee,MobiCom,2009
Brian Levine,University of Massachusetts Amherst,Program Committee,MobiCom,2009
Erran Li Li,Lucent Technologies,Program Committee,MobiCom,2009
Mahesh Marina,University of Edinburgh,Program Committee,MobiCom,2009
Thyaga Nandagopal,Lucent Technologies,Program Committee,MobiCom,2009
Brian Noble,University of Michigan,Program Committee,MobiCom,2009
Guevara Noubir,Northeastern University,Program Committee,MobiCom,2009
Jitendra Padhye,Microsoft Research,Program Committee,MobiCom,2009
Konstantinos Psounis,University of Southern California,Program Committee,MobiCom,2009
Lili Qiu,University of Texas Austin,Program Committee,MobiCom,2009
Bhaskaran Raman,Bombay,Program Committee,MobiCom,2009
Ram Ramanathan,BBN Technologies,Program Committee,MobiCom,2009
Ram Ramjee,Bangalore,Program Committee,MobiCom,2009
Suresh Singh,Portland State University,Program Committee,MobiCom,2009
Raghupathy Sivakumar,Georgia Tech,Program Committee,MobiCom,2009
